Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_5 pop_A pop_A 0.9586974605012 0.0252217088717819 0.0160808306270181
1_6 pop_A pop_A 0.457040713425906 0.342941936304454 0.20001735026964
1_10 pop_A pop_A 0.956136187621168 0.0220054335136472 0.0218583788651846
1_16 pop_A pop_C 0.0787203899864909 0.353460173032902 0.567819436980607
1_20 pop_A pop_A 0.994364863909343 0.00344011467824034 0.0021950214124171
1_22 pop_A pop_A 0.809621759403698 0.0835900445934921 0.10678819600281
1_24 pop_A pop_A 0.950146523062225 0.0222803130710622 0.0275731638667132
1_25 pop_A pop_A 0.985612505464986 0.00713463061230566 0.00725286392270836
1_28 pop_A pop_A 0.935804678956976 0.0375391753787488 0.0266561456642756
2_2 pop_B pop_B 0.0204113933363767 0.562257687560526 0.417330919103098
2_3 pop_B pop_B 0.00204050482604334 0.534356845794109 0.463602649379848
2_4 pop_B pop_B 0.0188163806879202 0.65840814992 0.32277546939208
2_5 pop_B pop_B 0.0875985174412177 0.615976674060989 0.296424808497794
2_7 pop_B pop_B 0.0265114059288312 0.656099912807113 0.317388681264056
2_10 pop_B pop_B 0.195734253951175 0.488893226985092 0.315372519063733
2_16 pop_B pop_B 0.253243957667141 0.392388709819894 0.354367332512965
2_21 pop_B pop_C 0.00337670451413578 0.388914510635745 0.607708784850119
2_26 pop_B pop_B 0.0146984482597902 0.697557629997306 0.287743921742904
3_2 pop_C pop_B 0.0799860142725241 0.495818132543581 0.424195853183895
3_8 pop_C pop_B 0.0492130080636721 0.573254243614665 0.377532748321663
3_11 pop_C pop_C 0.0543737024770475 0.437347438170745 0.508278859352207
3_13 pop_C pop_B 0.00221352967454327 0.510340629689196 0.487445840636261
3_16 pop_C pop_B 0.00346290840676258 0.5687178174173 0.427819274175937
3_19 pop_C pop_B 0.01455314963825 0.52000271484545 0.4654441355163
3_22 pop_C pop_B 0.0104825959512399 0.585387907577333 0.404129496471427
3_29 pop_C pop_B 0.0413571434980731 0.548023594010456 0.410619262491471
3_30 pop_C pop_C 0.00175400559840918 0.441081796600105 0.557164197801486
