Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.994125468094031 0.00181638367335814 0.00405814823261085
1_5 pop_A pop_A 0.953506960628524 0.0256367390770373 0.0208563002944382
1_12 pop_A pop_A 0.949675640860511 0.0272736203089297 0.0230507388305597
1_14 pop_A pop_A 0.968278075184009 0.0121277920326908 0.0195941327832997
1_15 pop_A pop_A 0.994840031043419 0.00135732123377582 0.00380264772280505
1_16 pop_A pop_B 0.110877304188799 0.494709874479889 0.394412821331311
1_18 pop_A pop_A 0.999334291942605 0.000274928586885399 0.000390779470509981
1_19 pop_A pop_A 0.910947711953183 0.0438709092721477 0.0451813787746689
1_21 pop_A pop_A 0.622405874978875 0.29355859471191 0.084035530309215
1_23 pop_A pop_A 0.988302430790273 0.00775720753949731 0.00394036167022929
1_24 pop_A pop_A 0.940043345475929 0.0362443748060738 0.0237122797179973
1_26 pop_A pop_A 0.995921506384109 0.00153513195396596 0.00254336166192503
1_27 pop_A pop_A 0.960680642649479 0.0226625566189906 0.016656800731531
1_28 pop_A pop_A 0.940049906004658 0.023958416539398 0.0359916774559443
1_29 pop_A pop_A 0.842166721351248 0.11884070768753 0.0389925709612218
2_2 pop_B pop_B 0.0412278315126405 0.513062394182309 0.445709774305051
2_3 pop_B pop_C 0.00694462147836634 0.349605695867477 0.643449682654157
2_4 pop_B pop_B 0.0241554188246086 0.613643661429145 0.362200919746246
2_8 pop_B pop_B 0.111779203833145 0.629951644424566 0.258269151742289
2_9 pop_B pop_B 0.299295171109465 0.533090431146638 0.167614397743897
2_10 pop_B pop_B 0.358247451854717 0.491523299403057 0.150229248742225
2_12 pop_B pop_B 0.0474650774934763 0.513563489282826 0.438971433223698
2_13 pop_B pop_C 0.0551588018630031 0.313348992969376 0.631492205167621
2_14 pop_B pop_C 0.00181559760229217 0.422088386131455 0.576096016266253
2_17 pop_B pop_B 0.145799302823417 0.60567436742684 0.248526329749742
2_21 pop_B pop_C 0.0142835199618673 0.287986507704278 0.697729972333854
2_22 pop_B pop_B 0.0567316828080707 0.627389331750211 0.315878985441718
2_23 pop_B pop_B 0.027702754112615 0.489523662442358 0.482773583445027
2_26 pop_B pop_B 0.0310197639003296 0.770435945130758 0.198544290968912
2_28 pop_B pop_B 0.020811069849517 0.539549710545938 0.439639219604545
3_4 pop_C pop_B 0.183431356239233 0.609071240869196 0.207497402891571
3_5 pop_C pop_B 0.0883228999434333 0.47160408904189 0.440073011014677
3_6 pop_C pop_C 0.00291318298442104 0.122031192741179 0.8750556242744
3_7 pop_C pop_C 0.0120033298023606 0.379612476095198 0.608384194102441
3_9 pop_C pop_B 0.0138764846343388 0.548155566302463 0.437967949063199
3_11 pop_C pop_B 0.0576641085616848 0.499235084800886 0.443100806637429
3_12 pop_C pop_B 0.347985918232228 0.475603244797085 0.176410836970687
3_15 pop_C pop_C 0.0257399712868552 0.216688526876229 0.757571501836916
3_20 pop_C pop_B 0.109195554992959 0.592669839549366 0.298134605457674
3_21 pop_C pop_B 0.0441695476646912 0.560664759794614 0.395165692540695
3_23 pop_C pop_C 0.0371291564230949 0.402510704315095 0.56036013926181
3_24 pop_C pop_C 0.00656355866899087 0.222055959003644 0.771380482327365
3_25 pop_C pop_C 0.00847726702724653 0.13707717385575 0.854445559117004
3_29 pop_C pop_C 0.0256204748557449 0.354644179048776 0.619735346095479
3_30 pop_C pop_B 0.0140130232514652 0.559183333694267 0.426803643054269
