Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_A 0.966713619701538 0.0172725173860683 0.0160138629123942
1_4 pop_A pop_A 0.678958837389165 0.126884795164609 0.194156367446226
1_7 pop_A pop_A 0.791898103084949 0.151410680285798 0.0566912166292524
1_9 pop_A pop_A 0.950626504392294 0.015148260492476 0.0342252351152304
1_11 pop_A pop_B 0.242558833212933 0.457744363278627 0.299696803508439
1_12 pop_A pop_A 0.924912792261574 0.0583542554828924 0.0167329522555331
1_13 pop_A pop_A 0.898345773434318 0.0613657628763236 0.0402884636893584
1_14 pop_A pop_A 0.891418496474524 0.0625469651303111 0.0460345383951647
1_18 pop_A pop_A 0.99897263088713 0.000178245672157793 0.000849123440711922
1_20 pop_A pop_A 0.96295918464585 0.0306761750054232 0.00636464034872653
1_21 pop_A pop_A 0.967769310105811 0.00405343824133017 0.0281772516528588
1_23 pop_A pop_A 0.986296263585033 0.00348685712361434 0.0102168792913528
1_26 pop_A pop_A 0.991686438944619 0.00259943631350421 0.00571412474187686
1_29 pop_A pop_A 0.862170933257297 0.0197514587718405 0.118077607970862
1_30 pop_A pop_A 0.874203293281135 0.0845650700324954 0.0412316366863694
2_1 pop_B pop_B 0.00790742800636547 0.644218671397051 0.347873900596584
2_5 pop_B pop_B 0.0127025960345139 0.812556601121346 0.17474080284414
2_6 pop_B pop_C 0.00957663988845685 0.294733321687813 0.69569003842373
2_7 pop_B pop_B 0.00286500645068946 0.817617669944988 0.179517323604323
2_8 pop_B pop_B 0.047400157412938 0.708771034516677 0.243828808070385
2_12 pop_B pop_C 0.0765339889681374 0.413470241574165 0.509995769457697
2_14 pop_B pop_B 0.000642617542432579 0.568035239006606 0.431322143450962
2_17 pop_B pop_B 0.0850528137820642 0.675270112418688 0.239677073799248
2_18 pop_B pop_B 0.0207865541438867 0.80041032307055 0.178803122785563
2_24 pop_B pop_B 0.0105749268398408 0.743110196259182 0.246314876900977
2_25 pop_B pop_B 0.0542125657562829 0.705479970560296 0.240307463683421
2_26 pop_B pop_B 0.0095270536520467 0.827154127415375 0.163318818932578
2_27 pop_B pop_C 0.186278127396346 0.354854454517301 0.458867418086353
2_28 pop_B pop_B 0.0327877734396661 0.498196150617624 0.46901607594271
2_29 pop_B pop_B 0.154882177225049 0.498498417365893 0.346619405409058
3_1 pop_C pop_B 0.0791934436321676 0.49823137908185 0.422575177285983
3_2 pop_C pop_B 0.0191039935774359 0.61118255002733 0.369713456395234
3_4 pop_C pop_A 0.360782134861893 0.290787521012737 0.34843034412537
3_6 pop_C pop_C 0.00105639653028172 0.216816021715014 0.782127581754705
3_7 pop_C pop_B 0.00356031761987746 0.577946354667675 0.418493327712448
3_8 pop_C pop_B 0.0267821239622618 0.691937775105706 0.281280100932033
3_9 pop_C pop_B 0.0442428549124956 0.489060595324627 0.466696549762877
3_11 pop_C pop_C 0.0980494857992329 0.418224832717154 0.483725681483613
3_16 pop_C pop_B 0.00105281726715456 0.58328386679586 0.415663315936985
3_17 pop_C pop_C 0.0200949512244175 0.229736828930457 0.750168219845125
3_20 pop_C pop_B 0.0403040267103548 0.70244046730189 0.257255505987755
3_21 pop_C pop_C 0.0780634379973594 0.43577540928992 0.48616115271272
3_22 pop_C pop_B 0.00292020817896934 0.661432235732188 0.335647556088843
3_28 pop_C pop_B 0.0209109647314481 0.752931314507304 0.226157720761248
3_29 pop_C pop_B 0.00673561419728499 0.674759042867724 0.318505342934991
