Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.965315512472068 0.0151524398995364 0.0195320476283958
1_4 pop_A pop_A 0.901717045612582 0.0431128146972027 0.0551701396902152
1_5 pop_A pop_A 0.837280244322956 0.0849117840543681 0.077807971622676
1_7 pop_A pop_A 0.430762888118441 0.325374341460258 0.243862770421301
1_12 pop_A pop_A 0.820970647453454 0.0890092473098389 0.0900201052367071
1_13 pop_A pop_A 0.70672238192583 0.147870026145048 0.145407591929122
1_14 pop_A pop_A 0.891070123882189 0.0494270590127125 0.0595028171050984
1_16 pop_A pop_C 0.0530785744299099 0.45279526414898 0.49412616142111
1_17 pop_A pop_A 0.481853650718539 0.264199768841707 0.253946580439754
1_20 pop_A pop_A 0.968948605096346 0.0136025081417985 0.0174488867618556
1_21 pop_A pop_C 0.274922979088974 0.351334817287556 0.373742203623469
1_22 pop_A pop_A 0.414629831758901 0.311034347097841 0.274335821143257
1_23 pop_A pop_A 0.876602020632395 0.0486061315318462 0.0747918478357586
1_27 pop_A pop_A 0.840343870552055 0.0782318089491017 0.0814243204988438
1_29 pop_A pop_A 0.49063271851301 0.244836107124985 0.264531174362005
2_3 pop_B pop_C 0.00705123583258815 0.470177600549297 0.522771163618115
2_5 pop_B pop_B 0.142264946046766 0.4884726084564 0.369262445496835
2_6 pop_B pop_C 0.00475856205853718 0.460492797835963 0.534748640105499
2_7 pop_B pop_B 0.0644951805624185 0.491322276794254 0.444182542643327
2_8 pop_B pop_B 0.146282429751041 0.466200790383729 0.387516779865229
2_9 pop_B pop_B 0.24857020547796 0.408737081519023 0.342692713003017
2_10 pop_B pop_B 0.287029124108586 0.396174086406062 0.316796789485352
2_12 pop_B pop_C 0.0373657537289717 0.473527278087769 0.489106968183259
2_13 pop_B pop_C 0.0374132139655083 0.446559260566475 0.516027525468016
2_16 pop_B pop_B 0.173441446498117 0.438822951796339 0.387735601705544
2_17 pop_B pop_B 0.150579700684353 0.452657008422352 0.396763290893294
2_18 pop_B pop_B 0.221345937678833 0.432981453685344 0.345672608635823
2_23 pop_B pop_C 0.0340534425705878 0.482296636728243 0.483649920701169
2_24 pop_B pop_B 0.0364525902689839 0.520576979018248 0.442970430712768
2_25 pop_B pop_B 0.0998783384073779 0.474056366042203 0.426065295550419
3_1 pop_C pop_B 0.0421251851872526 0.487369040640241 0.470505774172507
3_2 pop_C pop_C 0.0737151204386163 0.462926520515449 0.463358359045935
3_4 pop_C pop_B 0.129466263221181 0.451191179577605 0.419342557201214
3_5 pop_C pop_C 0.0487936756413071 0.458340755753003 0.492865568605689
3_7 pop_C pop_C 0.0207171279925119 0.473947826428646 0.505335045578841
3_10 pop_C pop_C 0.00244074994210352 0.474691909194818 0.522867340863079
3_14 pop_C pop_C 0.0723334079581176 0.451709921283225 0.475956670758658
3_15 pop_C pop_C 0.00409234778897863 0.424281318325791 0.571626333885231
3_17 pop_C pop_C 0.0081978723432976 0.443029952280965 0.548772175375737
3_18 pop_C pop_C 0.0209931193318658 0.442450996216127 0.536555884452007
3_23 pop_C pop_C 0.0259133413709087 0.463081188172161 0.51100547045693
3_24 pop_C pop_C 0.00434005537323926 0.437961006540802 0.557698938085958
3_25 pop_C pop_C 0.00154668682919971 0.408623041044941 0.589830272125859
3_26 pop_C pop_C 0.00164537952229456 0.431176168168501 0.567178452309205
3_28 pop_C pop_B 0.120406181939281 0.482272798827805 0.397321019232913
