Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.990428996924582 0.00748366086367746 0.00208734221174057
1_3 pop_A pop_A 0.782407033822372 0.164354187938284 0.0532387782393435
1_8 pop_A pop_A 0.990682935908864 0.0059406284808975 0.00337643561023827
1_17 pop_A pop_A 0.870177023967843 0.0828134903024351 0.0470094857297219
1_18 pop_A pop_A 0.998228862013206 0.00143083409170421 0.000340303895089981
1_21 pop_A pop_A 0.973772979688069 0.0129434929569943 0.0132835273549364
1_23 pop_A pop_A 0.988337709480149 0.00858179933500104 0.00308049118484976
1_24 pop_A pop_A 0.944501546566015 0.0295459479940819 0.0259525054399031
1_27 pop_A pop_A 0.961583325733587 0.0311816197629485 0.00723505450346479
2_3 pop_B pop_C 0.00547779101842555 0.453145756770349 0.541376452211226
2_10 pop_B pop_A 0.463750007196765 0.391669855685091 0.144580137118144
2_11 pop_B pop_A 0.432890240932467 0.36254811255015 0.204561646517383
2_12 pop_B pop_C 0.123215598888867 0.424464030989949 0.452320370121184
2_14 pop_B pop_C 0.00176360876575101 0.465040967040793 0.533195424193456
2_15 pop_B pop_B 0.00921723974917454 0.544672539816438 0.446110220434387
2_20 pop_B pop_B 0.149054799632588 0.520681781481982 0.33026341888543
2_22 pop_B pop_B 0.163618449815093 0.454594977761782 0.381786572423124
2_24 pop_B pop_B 0.0269824081010222 0.54702120750744 0.425996384391538
3_1 pop_C pop_B 0.110458915405261 0.448337052864333 0.441204031730405
3_4 pop_C pop_A 0.422648304071213 0.355745680586244 0.221606015342543
3_7 pop_C pop_C 0.0104815668157884 0.466809446059213 0.522708987124999
3_11 pop_C pop_C 0.157481771159816 0.404889656057358 0.437628572782825
3_12 pop_C pop_A 0.657293350503562 0.175024151735606 0.167682497760832
3_21 pop_C pop_B 0.121365429377071 0.441079023184196 0.437555547438733
3_22 pop_C pop_C 0.00651556750258422 0.486942537835551 0.506541894661865
3_25 pop_C pop_C 0.00812695754044642 0.353846827700293 0.63802621475926
3_27 pop_C pop_C 0.0194895431121165 0.454620381496459 0.525890075391425
