Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.771105898821141 0.137956833178778 0.0909372680000811
1_4 pop_A pop_A 0.817912115322223 0.111213538557985 0.0708743461197921
1_7 pop_A pop_A 0.97147433779261 0.0204835816038532 0.00804208060353679
1_8 pop_A pop_A 0.993899403813974 0.0044870038047654 0.00161359238126005
1_9 pop_A pop_A 0.942983246227381 0.0311314732652148 0.0258852805074046
1_10 pop_A pop_A 0.889433694433282 0.060616661178824 0.0499496443878939
1_12 pop_A pop_A 0.939919831809752 0.0388583019557328 0.0212218662345152
1_14 pop_A pop_A 0.889203779974676 0.0695587680040047 0.0412374520213195
1_17 pop_A pop_A 0.734532844953608 0.123525928105863 0.141941226940529
1_18 pop_A pop_A 0.988488935556047 0.00614693980076119 0.00536412464319164
1_20 pop_A pop_A 0.984941118393864 0.0111723861863606 0.00388649541977562
1_22 pop_A pop_A 0.962278428649385 0.0221380592888984 0.0155835120617171
1_28 pop_A pop_A 0.767121688117783 0.13800315162589 0.0948751602563271
1_29 pop_A pop_A 0.909910262574186 0.0390338216175168 0.0510559158082975
1_30 pop_A pop_A 0.659021904901652 0.162071509743658 0.178906585354689
2_6 pop_B pop_C 0.0110071598612256 0.410152893568167 0.578839946570608
2_8 pop_B pop_B 0.0927968406661514 0.539250901672205 0.367952257661643
2_9 pop_B pop_B 0.111699345626922 0.561822901829427 0.326477752543651
2_10 pop_B pop_B 0.289410309353816 0.376719950769188 0.333869739876996
2_11 pop_B pop_A 0.546946553799113 0.250778200464823 0.202275245736064
2_12 pop_B pop_C 0.116514399868196 0.362506246100034 0.52097935403177
2_14 pop_B pop_B 0.00244511745956185 0.556481377233166 0.441073505307272
2_16 pop_B pop_A 0.518896658785521 0.238999256010566 0.242104085203913
2_17 pop_B pop_B 0.0434670214326139 0.659671987509455 0.296860991057931
2_21 pop_B pop_C 0.0378840405851701 0.287409141312289 0.674706818102541
2_24 pop_B pop_B 0.00991362517031009 0.69965915586405 0.29042721896564
2_26 pop_B pop_B 0.0193415145014826 0.69580961273918 0.284848872759337
2_28 pop_B pop_C 0.0613703994944233 0.416884678456006 0.521744922049571
2_29 pop_B pop_A 0.407298862512725 0.277315807850128 0.315385329637148
2_30 pop_B pop_B 0.0276119558068452 0.672717295419476 0.299670748773678
3_2 pop_C pop_C 0.132429073994902 0.404676073953327 0.462894852051771
3_3 pop_C pop_C 0.0325612525770245 0.281393149746842 0.686045597676134
3_6 pop_C pop_C 0.00367837059301203 0.326778235476271 0.669543393930717
3_7 pop_C pop_C 0.0273257030670587 0.458231281139123 0.514443015793818
3_8 pop_C pop_B 0.0561715923184949 0.55601306785218 0.387815339829326
3_13 pop_C pop_B 0.0141902380317336 0.503813095448814 0.481996666519452
3_14 pop_C pop_A 0.714908132687076 0.17413567789003 0.110956189422894
3_15 pop_C pop_C 0.0249958085790343 0.282150898258603 0.692853293162363
3_17 pop_C pop_C 0.0658804907212292 0.269448648807604 0.664670860471166
3_18 pop_C pop_C 0.0583180965794631 0.362291905565305 0.579389997855232
3_21 pop_C pop_C 0.0747208126780022 0.419134722210662 0.506144465111335
3_23 pop_C pop_C 0.0569848046063234 0.400919652947494 0.542095542446183
3_25 pop_C pop_C 0.0073419021465728 0.280168183247625 0.712489914605803
3_26 pop_C pop_C 0.00638151554251586 0.33221344691775 0.661405037539734
3_29 pop_C pop_B 0.043630270616867 0.489991018071796 0.466378711311336
