Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.995177239176505 0.00245366608647399 0.00236909473702118
1_2 pop_A pop_A 0.788686922867489 0.12021917427819 0.0910939028543206
1_11 pop_A pop_A 0.392077661886948 0.301684542589352 0.306237795523701
1_15 pop_A pop_A 0.989415444430926 0.00279585301053109 0.00778870255854253
1_16 pop_A pop_C 0.122330911539314 0.262482535640148 0.615186552820538
1_18 pop_A pop_A 0.997690408401402 0.000593996499160013 0.0017155950994382
1_25 pop_A pop_A 0.987972624280499 0.00846561030274754 0.00356176541675351
1_26 pop_A pop_A 0.986348754015047 0.00351083160443851 0.0101404143805141
1_29 pop_A pop_A 0.599232178755421 0.0931575029256501 0.307610318318929
2_4 pop_B pop_B 0.0158529377347107 0.729442514860084 0.254704547405205
2_6 pop_B pop_C 0.00430900044789199 0.30197541641269 0.693715583139418
2_12 pop_B pop_C 0.0552753644275522 0.375375376067471 0.569349259504977
2_15 pop_B pop_B 0.00432086653093175 0.810115981858432 0.185563151610636
2_16 pop_B pop_B 0.224065257519097 0.399809545962801 0.376125196518102
2_21 pop_B pop_C 0.00739578364381881 0.155905006486654 0.836699209869528
2_23 pop_B pop_B 0.00654904317841653 0.642582603567225 0.350868353254358
2_26 pop_B pop_B 0.0295995810904171 0.854056367999961 0.116344050909622
2_29 pop_B pop_C 0.162462410128602 0.364996826631716 0.472540763239682
3_2 pop_C pop_C 0.0304861870249411 0.370672709073893 0.598841103901166
3_4 pop_C pop_B 0.124820400555281 0.587168495735812 0.288011103708907
3_7 pop_C pop_C 0.00597965751188958 0.359425098028717 0.634595244459394
3_8 pop_C pop_B 0.0427445102202701 0.638405773660042 0.318849716119688
3_9 pop_C pop_C 0.0576318903479017 0.410408481523685 0.531959628128413
3_21 pop_C pop_C 0.0512500894727315 0.462402240295869 0.4863476702314
3_22 pop_C pop_C 0.00397799726756429 0.443189928731837 0.552832074000599
3_25 pop_C pop_C 0.000324387937907371 0.0824176911122463 0.917257920949846
3_30 pop_C pop_C 0.0548552906178513 0.403180093407382 0.541964615974767
