Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.99535259617857 0.00238105721396188 0.0022663466074678
1_2 pop_A pop_A 0.736088864469255 0.141138338221718 0.122772797309028
1_4 pop_A pop_A 0.968934407293674 0.0121698172306801 0.018895775475646
1_15 pop_A pop_A 0.99325733907806 0.0022923876807444 0.00445027324119546
1_16 pop_A pop_C 0.0542480754877267 0.357733250997317 0.588018673514956
1_19 pop_A pop_A 0.901413948973254 0.0516504636351796 0.0469355873915666
1_24 pop_A pop_A 0.928701954327759 0.0313047862000596 0.0399932594721811
1_26 pop_A pop_A 0.99565729712128 0.00158195692475211 0.00276074595396809
1_29 pop_A pop_A 0.738675916512811 0.107919812461103 0.153404271026086
2_2 pop_B pop_B 0.0203551707015479 0.557259993256191 0.422384836042261
2_5 pop_B pop_B 0.116554980230611 0.575934293973647 0.307510725795741
2_14 pop_B pop_C 0.000683036781783443 0.388763150588574 0.610553812629642
2_15 pop_B pop_B 0.00487701795475131 0.605287781347611 0.389835200697638
2_18 pop_B pop_B 0.230821017125763 0.501447724006269 0.267731258867968
2_19 pop_B pop_C 0.0142613520171862 0.311180439659861 0.674558208322953
2_24 pop_B pop_B 0.00814644310136121 0.606013316038544 0.385840240860094
2_26 pop_B pop_B 0.0252495160576394 0.65414525090234 0.32060523304002
2_30 pop_B pop_B 0.0446675839582663 0.637073802125795 0.318258613915939
3_2 pop_C pop_B 0.0650952974109511 0.507706266712668 0.427198435876381
3_3 pop_C pop_C 0.0024037448426502 0.253518916275217 0.744077338882133
3_10 pop_C pop_C 0.000497593484412736 0.293233399934813 0.706269006580775
3_16 pop_C pop_C 0.00311635992297892 0.428701361620473 0.568182278456548
3_19 pop_C pop_C 0.0117728595834394 0.447593633851224 0.540633506565337
3_20 pop_C pop_B 0.122145013423492 0.550448064430419 0.327406922146089
3_22 pop_C pop_B 0.00963773371261515 0.519009884387436 0.471352381899948
3_23 pop_C pop_C 0.0140578024380296 0.420481162847262 0.565461034714709
3_30 pop_C pop_C 0.00205823345126443 0.2726208349714 0.725320931577335
