Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_A 0.946674600994487 0.0315418103211864 0.0217835886843269
1_3 pop_A pop_A 0.609109753989239 0.329085985205278 0.0618042608054832
1_10 pop_A pop_A 0.926902116880844 0.0519302975546225 0.0211675855645328
1_11 pop_A pop_B 0.22923913837432 0.594293896476559 0.176466965149121
1_13 pop_A pop_A 0.855547505942214 0.108309528908541 0.036142965149245
1_14 pop_A pop_A 0.836578435597284 0.128477344979224 0.0349442194234912
1_15 pop_A pop_A 0.956454777137196 0.0336927603962841 0.00985246246651975
1_19 pop_A pop_A 0.688129596515023 0.25142842814843 0.0604419753365474
1_24 pop_A pop_A 0.90495432747551 0.0544096369976484 0.0406360355268416
2_2 pop_B pop_B 0.0201612211213359 0.634078915710433 0.345759863168231
2_6 pop_B pop_C 0.0203582727400499 0.22780828052177 0.75183344673818
2_7 pop_B pop_B 0.0029289639929054 0.643243730522909 0.353827305484185
2_8 pop_B pop_B 0.0457539042792645 0.763372778274859 0.190873317445876
2_13 pop_B pop_C 0.0225189296782392 0.278440555035152 0.699040515286608
2_19 pop_B pop_C 0.103534604614857 0.221937287626899 0.674528107758244
2_21 pop_B pop_C 0.0316296753737972 0.100647969742275 0.867722354883928
2_24 pop_B pop_B 0.00873689610440672 0.858349647455554 0.132913456440039
2_29 pop_B pop_C 0.148338611032407 0.298413302101528 0.553248086866065
3_2 pop_C pop_C 0.0256213045054179 0.376691540723748 0.597687154770834
3_4 pop_C pop_B 0.338957085682965 0.491015527159543 0.170027387157493
3_11 pop_C pop_C 0.11657174897475 0.325292303934204 0.558135947091046
3_12 pop_C pop_A 0.628956036547792 0.209296504500887 0.161747458951321
3_13 pop_C pop_B 0.043547169227922 0.534042562389213 0.422410268382865
3_18 pop_C pop_C 0.0575992878407063 0.228922753382379 0.713477958776915
3_21 pop_C pop_B 0.0885549168446581 0.477314497236541 0.4341305859188
3_25 pop_C pop_C 0.00810121639879823 0.042240144527263 0.949658639073939
3_28 pop_C pop_B 0.0242931959607751 0.7329876588441 0.242719145195125
