Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_A 0.983708368132988 0.00785137948456421 0.00844025238244813
1_6 pop_A pop_B 0.293673687489004 0.491525053807341 0.214801258703655
1_10 pop_A pop_A 0.94267744718063 0.0236610218097943 0.0336615310095755
1_15 pop_A pop_A 0.973675568087361 0.015043721303517 0.0112807106091222
1_20 pop_A pop_A 0.986426507406919 0.0115698907209335 0.00200360187214788
1_22 pop_A pop_A 0.987128442408842 0.00565866737078787 0.00721289022037037
1_25 pop_A pop_A 0.995213445122455 0.00349205034987637 0.00129450452766925
1_27 pop_A pop_A 0.902920108479719 0.0784654521514942 0.0186144393687866
1_29 pop_A pop_A 0.938575318194555 0.0109659936244244 0.0504586881810209
2_3 pop_B pop_C 0.00257850303920914 0.482062679890992 0.515358817069799
2_7 pop_B pop_B 0.0054123524808844 0.699814957469356 0.294772690049759
2_10 pop_B pop_B 0.139281942446327 0.567825148308787 0.292892909244886
2_17 pop_B pop_B 0.0202833693800262 0.695686513559789 0.284030117060185
2_18 pop_B pop_B 0.0679807724227881 0.660734767147491 0.271284460429721
2_20 pop_B pop_B 0.0131558108178134 0.682056356326247 0.30478783285594
2_22 pop_B pop_B 0.0333887024234744 0.501434537187885 0.465176760388641
2_29 pop_B pop_B 0.215330177427103 0.48252320124311 0.302146621329787
2_30 pop_B pop_B 0.00737958653449047 0.697107884945433 0.295512528520076
3_4 pop_C pop_B 0.120900883265089 0.454474064823536 0.424625051911375
3_7 pop_C pop_B 0.0136858386266307 0.508866060752952 0.477448100620417
3_8 pop_C pop_B 0.022584391027696 0.621060044131216 0.356355564841087
3_11 pop_C pop_C 0.183815993197309 0.402716747111724 0.413467259690968
3_14 pop_C pop_A 0.512758154601476 0.344774498956528 0.142467346441995
3_16 pop_C pop_B 0.00351415201233735 0.513077535995322 0.483408311992341
3_26 pop_C pop_C 0.00498257803101089 0.268521510552092 0.726495911416898
3_28 pop_C pop_B 0.0349982429953833 0.633857917771919 0.331143839232698
3_29 pop_C pop_B 0.0320295066332873 0.574912664439904 0.393057828926809
