Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.628727741017103 0.284032473429262 0.0872397855536345
1_6 pop_A pop_B 0.232443145699973 0.462880853979279 0.304676000320749
1_8 pop_A pop_A 0.995575001106723 0.00315582336290417 0.00126917553037245
1_11 pop_A pop_B 0.194531561941457 0.412059252206211 0.393409185852332
1_18 pop_A pop_A 0.994194527784914 0.00118796859797588 0.00461750361711011
1_20 pop_A pop_A 0.966189401577592 0.0274846045799687 0.00632599384243958
1_21 pop_A pop_A 0.97829715779994 0.00362814280200589 0.018074699398054
1_26 pop_A pop_A 0.994405941011107 0.00279012744011696 0.00280393154877604
1_27 pop_A pop_A 0.936109943107726 0.0513051382471699 0.0125849186451043
2_2 pop_B pop_C 0.0100625396816954 0.478848092017859 0.511089368300445
2_5 pop_B pop_B 0.0482345602670374 0.618560815571337 0.333204624161625
2_8 pop_B pop_B 0.0302755942538936 0.570789386810041 0.398935018936066
2_10 pop_B pop_B 0.212176582241005 0.51425028687726 0.273573130881735
2_12 pop_B pop_C 0.103718943502179 0.411899423444289 0.484381633053531
2_13 pop_B pop_C 0.0349958491565312 0.357482888602385 0.607521262241084
2_16 pop_B pop_A 0.445581648469133 0.317505251873833 0.236913099657034
2_22 pop_B pop_B 0.0600777463970681 0.480038760786266 0.459883492816666
2_25 pop_B pop_B 0.00767125929945983 0.549025879830332 0.443302860870208
3_4 pop_C pop_C 0.167652107415058 0.377197949658356 0.455149942926587
3_7 pop_C pop_C 0.00745031006672074 0.451393491813144 0.541156198120135
3_8 pop_C pop_B 0.016964156709749 0.541033862438777 0.442001980851473
3_9 pop_C pop_B 0.0549946252430166 0.491033646540403 0.453971728216581
3_11 pop_C pop_C 0.201810280920587 0.395631473505342 0.402558245574071
3_14 pop_C pop_A 0.511074501638042 0.344554079720987 0.144371418640971
3_20 pop_C pop_B 0.0446620831647238 0.544939671679199 0.410398245156077
3_27 pop_C pop_C 0.0111831773830091 0.461434823689896 0.527381998927095
3_29 pop_C pop_C 0.00803911503666654 0.449509534081542 0.542451350881791
