Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.616784317462742 0.189819885815448 0.19339579672181
1_4 pop_A pop_C 0.279080284868962 0.332478047895615 0.388441667235423
1_6 pop_A pop_C 0.159947139959465 0.408786490156112 0.431266369884423
1_7 pop_A pop_A 0.884926315695757 0.0711819325742771 0.0438917517299654
1_8 pop_A pop_A 0.972851416367087 0.0161111852512193 0.0110373983816936
1_9 pop_A pop_A 0.949226015604414 0.0223430299131482 0.028430954482438
1_11 pop_A pop_C 0.0756772836505296 0.459226475685276 0.465096240664195
1_12 pop_A pop_A 0.898496046618314 0.0519600119580076 0.0495439414236787
1_18 pop_A pop_A 0.996887752791042 0.000899511542842492 0.00221273566611502
1_23 pop_A pop_A 0.978125500605353 0.00766340553731043 0.0142110938573364
1_24 pop_A pop_A 0.840475989498854 0.070386896898882 0.0891371136022636
1_25 pop_A pop_A 0.995735145739649 0.00220447922107759 0.00206037503927383
1_26 pop_A pop_A 0.975388956105673 0.0123367487894013 0.0122742951049254
1_28 pop_A pop_C 0.241060207689349 0.354356776096295 0.404583016214356
1_30 pop_A pop_A 0.832346932959128 0.0681007597617835 0.0995523072790889
2_1 pop_B pop_C 0.00421419927554187 0.495672102989113 0.500113697735344
2_2 pop_B pop_B 0.00749208266085292 0.507861839949256 0.484646077389891
2_3 pop_B pop_C 0.00211599204774112 0.493750446138856 0.504133561813402
2_4 pop_B pop_B 0.00146423901136594 0.515437838043002 0.483097922945632
2_8 pop_B pop_B 0.0226240896024719 0.49886557212133 0.478510338276198
2_9 pop_B pop_B 0.106277186628776 0.450629103573511 0.443093709797714
2_10 pop_B pop_C 0.304754030357517 0.321285159927585 0.373960809714898
2_11 pop_B pop_C 0.244588495849507 0.373674774306121 0.381736729844372
2_14 pop_B pop_B 0.000686018803867618 0.502939196449129 0.496374784747003
2_15 pop_B pop_B 0.00202657979391918 0.535135017114024 0.462838403092056
2_16 pop_B pop_C 0.244474449953757 0.358071024108127 0.397454525938116
2_17 pop_B pop_B 0.0177896354429503 0.520232238316325 0.461978126240724
2_19 pop_B pop_C 0.134460133676627 0.410615894279479 0.454923972043894
2_28 pop_B pop_C 0.0281033820438655 0.473371583791612 0.498525034164523
2_30 pop_B pop_B 0.0106630794181816 0.523794798232626 0.465542122349193
3_3 pop_C pop_C 0.0183572182783761 0.453499633167754 0.528143148553869
3_5 pop_C pop_C 0.111871467879376 0.416892733527163 0.471235798593462
3_6 pop_C pop_C 0.00127433422760615 0.466039674175501 0.532685991596893
3_7 pop_C pop_C 0.00212610251635915 0.482766157214771 0.51510774026887
3_10 pop_C pop_C 0.00195859441355042 0.489057398411971 0.508984007174479
3_12 pop_C pop_A 0.510849377596837 0.171824676282735 0.317325946120428
3_13 pop_C pop_B 0.054621448779525 0.474789847663832 0.470588703556643
3_15 pop_C pop_C 0.0595690455550533 0.434413295071798 0.506017659373149
3_16 pop_C pop_C 0.000675972310567011 0.484917938763933 0.514406088925501
3_20 pop_C pop_B 0.0190395972948797 0.491791030812849 0.489169371892271
3_21 pop_C pop_C 0.0818734772095872 0.445531973819827 0.472594548970585
3_22 pop_C pop_C 0.000812573921611648 0.49323147554646 0.505955950531929
3_25 pop_C pop_C 0.0125546814528897 0.45970413902044 0.52774117952667
3_26 pop_C pop_C 0.0303290624632388 0.463818980993004 0.505851956543758
3_30 pop_C pop_C 0.189876434203788 0.366861316205951 0.443262249590261
