Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.668144753747673 0.284675964663699 0.0471792815886279
1_5 pop_A pop_A 0.952554136707622 0.0404092624151847 0.00703660087719349
1_7 pop_A pop_A 0.876775201074701 0.0903156201841673 0.0329091787411315
1_9 pop_A pop_A 0.955611458081762 0.0209487468544778 0.0234397950637598
1_11 pop_A pop_B 0.163268943534447 0.520494118470482 0.316236937995071
1_13 pop_A pop_A 0.886617529083494 0.0799902384684956 0.0333922324480103
1_14 pop_A pop_A 0.863006164961942 0.0994772402023961 0.0375165948356615
1_24 pop_A pop_A 0.888067451707009 0.0429283266401287 0.0690042216528626
1_29 pop_A pop_A 0.901047248393834 0.0196007960607605 0.079351955545406
2_2 pop_B pop_B 0.00939723346320564 0.513229012711904 0.47737375382489
2_3 pop_B pop_C 0.00128277839588256 0.346810444018564 0.651906777585553
2_7 pop_B pop_B 0.00125327195100654 0.662820101295355 0.335926626753639
2_8 pop_B pop_B 0.0353683407817621 0.696711108701333 0.267920550516905
2_17 pop_B pop_B 0.0308508418026804 0.684427116278443 0.284722041918877
2_20 pop_B pop_B 0.0515959722180567 0.710506073426628 0.237897954355316
2_21 pop_B pop_C 0.0106825162308002 0.202954569356531 0.786362914412669
2_23 pop_B pop_B 0.00390543176632752 0.519744146489126 0.476350421744547
2_30 pop_B pop_B 0.0156420202885916 0.713625578353885 0.270732401357524
3_2 pop_C pop_C 0.0117125621434397 0.460854481038915 0.527432956817645
3_3 pop_C pop_C 0.00412689064357445 0.143038750949496 0.852834358406929
3_16 pop_C pop_C 0.00066051118991527 0.3924303372788 0.606909151531284
3_18 pop_C pop_C 0.0183258643555286 0.22067658160009 0.760997554044381
3_20 pop_C pop_B 0.0320503318610295 0.660330365541198 0.307619302597773
3_22 pop_C pop_C 0.00120085426405395 0.452977724502828 0.545821421233118
3_23 pop_C pop_C 0.0144890326134389 0.346922832869139 0.638588134517422
3_24 pop_C pop_C 0.0140176438088509 0.163003926754826 0.822978429436323
3_28 pop_C pop_B 0.0185903228624903 0.720649809857472 0.260759867280038
