Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.885289076503521 0.0240956746715257 0.0906152488249531
1_2 pop_A pop_A 0.647243363360072 0.0758142138925211 0.276942422747406
1_3 pop_A pop_A 0.504928774406889 0.257669665442086 0.237401560151025
1_5 pop_A pop_A 0.79066344690106 0.0567556088514456 0.152580944247494
1_7 pop_A pop_A 0.643511883472965 0.092237069970978 0.264251046556057
1_9 pop_A pop_A 0.665427073791541 0.0688224123365335 0.265750513871925
1_10 pop_A pop_A 0.734550443423152 0.0543416165033381 0.21110794007351
1_15 pop_A pop_A 0.840734191680846 0.0315362144537322 0.127729593865422
1_17 pop_A pop_A 0.571374064137381 0.101018998653049 0.327606937209571
1_18 pop_A pop_A 0.893336297725404 0.0191187392276621 0.0875449630469338
1_23 pop_A pop_A 0.75899362812235 0.047093005140228 0.193913366737422
1_24 pop_A pop_A 0.672267063989185 0.0666883682336011 0.261044567777213
1_26 pop_A pop_A 0.852160821875279 0.0273028290896972 0.120536349035024
1_29 pop_A pop_A 0.553485005639373 0.094266688990783 0.352248305369844
1_30 pop_A pop_A 0.566289346947454 0.157292289790567 0.276418363261979
2_4 pop_B pop_B 0.065259731472964 0.483533353575134 0.451206914951902
2_8 pop_B pop_B 0.13381413948646 0.465114236778921 0.401071623734619
2_10 pop_B pop_B 0.207661711580727 0.456924478018765 0.335413810400508
2_13 pop_B pop_C 0.213208446391783 0.264023062754196 0.522768490854021
2_14 pop_B pop_B 0.0205388998175105 0.491807994223888 0.487653105958601
2_15 pop_B pop_B 0.0414070402852164 0.487851558235242 0.470741401479541
2_16 pop_B pop_C 0.349620677817871 0.28516532824653 0.365213993935599
2_17 pop_B pop_C 0.187652330207234 0.402251892843917 0.410095776948849
2_18 pop_B pop_B 0.190027372537869 0.422030267899606 0.387942359562525
2_19 pop_B pop_B 0.0708153356408143 0.481359756716159 0.447824907643027
2_20 pop_B pop_B 0.134571466147165 0.45763191329577 0.407796620557065
2_24 pop_B pop_B 0.0552904177085162 0.487679795218989 0.457029787072495
2_27 pop_B pop_C 0.333599857857871 0.19590096944009 0.470499172702039
2_28 pop_B pop_B 0.068891198419306 0.47896853523001 0.452140266350684
2_29 pop_B pop_B 0.106220892223493 0.480129905812538 0.413649201963968
3_1 pop_C pop_B 0.0884269264929823 0.477970953112321 0.433602120394697
3_3 pop_C pop_C 0.11036890349111 0.413665499937143 0.475965596571747
3_6 pop_C pop_C 0.0384858726765658 0.474269533300293 0.487244594023142
3_7 pop_C pop_B 0.0601710037157883 0.474033017981621 0.465795978302591
3_8 pop_C pop_B 0.119536190662892 0.45718107658324 0.423282732753868
3_11 pop_C pop_B 0.153909527939958 0.429748309014305 0.416342163045737
3_15 pop_C pop_C 0.131578462155185 0.377104339805027 0.491317198039787
3_16 pop_C pop_B 0.0329192136225957 0.486329042730856 0.480751743646548
3_17 pop_C pop_C 0.0918765678661199 0.443477644260138 0.464645787873742
3_21 pop_C pop_B 0.104942427113706 0.458402410565148 0.436655162321146
3_22 pop_C pop_B 0.0592136370738457 0.474048823288333 0.466737539637821
3_24 pop_C pop_C 0.0396683054707421 0.478144975262357 0.482186719266901
3_25 pop_C pop_C 0.086224969863112 0.427807939146689 0.485967090990199
3_26 pop_C pop_C 0.0392152759151942 0.474622740804392 0.486161983280414
3_29 pop_C pop_C 0.143390572511094 0.406290246100636 0.450319181388269
