Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.991510441432667 0.00478139165048008 0.00370816691685245
1_2 pop_A pop_A 0.964557696841148 0.0169143591091223 0.0185279440497291
1_3 pop_A pop_A 0.751883398274603 0.17253910574424 0.0755774959811566
1_4 pop_A pop_A 0.785901853576651 0.151398322492808 0.0626998239305413
1_5 pop_A pop_A 0.968259354858732 0.0215740646451304 0.0101665804961368
1_11 pop_A pop_B 0.256184968361803 0.565482322225335 0.178332709412861
1_13 pop_A pop_A 0.906350305314453 0.0522997749221601 0.0413499197633868
1_15 pop_A pop_A 0.974393606647905 0.00945895713946238 0.0161474362126326
1_17 pop_A pop_A 0.845321168193686 0.0738435670641165 0.0808352647421974
1_19 pop_A pop_A 0.789325221034737 0.142500019758852 0.0681747592064108
1_21 pop_A pop_A 0.97015389021915 0.00852573555968243 0.0213203742211679
1_22 pop_A pop_A 0.963399355559697 0.0180486727413329 0.0185519716989694
1_23 pop_A pop_A 0.982743629978848 0.0025100238813294 0.0147463461398221
1_29 pop_A pop_A 0.953771205738676 0.0161027100764736 0.030126084184851
1_30 pop_A pop_A 0.847710000944185 0.0649387804902867 0.0873512185655283
2_1 pop_B pop_B 0.0186749283762572 0.529696650578 0.451628421045743
2_3 pop_B pop_C 0.00725878098721668 0.336810676383173 0.65593054262961
2_4 pop_B pop_B 0.00902078240011004 0.619239724428081 0.371739493171809
2_5 pop_B pop_B 0.0282591603212905 0.738623484894896 0.233117354783813
2_6 pop_B pop_C 0.0167819903486542 0.310240371377956 0.67297763827339
2_8 pop_B pop_B 0.0548923307319036 0.681894196639663 0.263213472628433
2_10 pop_B pop_B 0.400290417517739 0.412585931481471 0.18712365100079
2_12 pop_B pop_B 0.0884079685429468 0.512718737694925 0.398873293762129
2_13 pop_B pop_C 0.0427139460729437 0.402198657652518 0.555087396274538
2_14 pop_B pop_C 0.00238795375804838 0.352798703128675 0.644813343113277
2_15 pop_B pop_B 0.00450857428140444 0.535161385046997 0.460330040671598
2_19 pop_B pop_B 0.0834131470942604 0.517295276404406 0.399291576501333
2_20 pop_B pop_B 0.079540940255446 0.649858680929076 0.270600378815478
2_23 pop_B pop_C 0.00939315258324645 0.478612946998519 0.511993900418234
2_30 pop_B pop_B 0.0268786768788986 0.649800070560455 0.323321252560647
3_1 pop_C pop_B 0.068687058290913 0.578278959309893 0.353033982399194
3_4 pop_C pop_B 0.33747189618805 0.377192861743791 0.285335242068159
3_5 pop_C pop_B 0.135064113928493 0.467013125441874 0.397922760629634
3_10 pop_C pop_C 0.00407809963984353 0.296138220639041 0.699783679721115
3_11 pop_C pop_B 0.113731150777533 0.538326377874682 0.347942471347786
3_12 pop_C pop_A 0.594759551229755 0.180159193602767 0.225081255167478
3_14 pop_C pop_B 0.130566074769563 0.60863867790008 0.260795247330357
3_17 pop_C pop_C 0.0592218710689239 0.316745626295642 0.624032502635434
3_18 pop_C pop_C 0.0668114463017234 0.353998176506541 0.579190377191735
3_20 pop_C pop_B 0.0548449456485832 0.674237419282947 0.27091763506847
3_23 pop_C pop_C 0.0466938950083492 0.437360886141236 0.515945218850414
3_25 pop_C pop_C 0.0138787043380488 0.14367553830914 0.842445757352811
3_27 pop_C pop_C 0.0186598409359529 0.438602956132749 0.542737202931298
3_28 pop_C pop_B 0.0334476562285311 0.693578287654932 0.272974056116538
3_29 pop_C pop_C 0.0200215426926889 0.472944011640124 0.507034445667188
