Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_A 0.9475157463702 0.0226663021562176 0.0298179514735822
1_3 pop_A pop_A 0.613750554538045 0.280031996255553 0.106217449206402
1_6 pop_A pop_A 0.377964865617693 0.375675167794189 0.246359966588117
1_10 pop_A pop_A 0.846212276288203 0.0734344958407212 0.0803532278710757
1_12 pop_A pop_A 0.887238991192558 0.0786599709319551 0.0341010378754863
1_13 pop_A pop_A 0.835918442156883 0.0943464003330868 0.0697351575100306
1_19 pop_A pop_A 0.727881867011138 0.174597308716216 0.0975208242726458
1_20 pop_A pop_A 0.96957417756169 0.0231327210359525 0.00729310140235754
1_21 pop_A pop_A 0.892461043311489 0.0201957580821215 0.0873431986063898
1_22 pop_A pop_A 0.953853890070357 0.0190431895538282 0.0271029203758145
1_23 pop_A pop_A 0.860285957359074 0.0589301771997304 0.0807838654411951
1_25 pop_A pop_A 0.970002812054517 0.0216668220619151 0.00833036588356726
1_26 pop_A pop_A 0.988836256593815 0.0054571322616888 0.00570661114449653
1_28 pop_A pop_A 0.766438052425996 0.113830527315281 0.119731420258723
1_30 pop_A pop_A 0.513403947729535 0.297253335521288 0.189342716749176
2_3 pop_B pop_C 0.0283091776726662 0.466023644492627 0.505667177834707
2_6 pop_B pop_C 0.0300262878714048 0.415708231430645 0.55426548069795
2_7 pop_B pop_B 0.0530246924736984 0.575259602106506 0.371715705419796
2_8 pop_B pop_B 0.105988468711013 0.550358716431398 0.343652814857588
2_10 pop_B pop_B 0.190499483619924 0.537912623329946 0.271587893050129
2_11 pop_B pop_A 0.498703472662034 0.323742478878875 0.177554048459091
2_13 pop_B pop_C 0.141756436574514 0.252574916318357 0.605668647107129
2_14 pop_B pop_B 0.00549306179499871 0.5531338590856 0.441373079119401
2_16 pop_B pop_A 0.57507052830101 0.20135156799499 0.223577903704
2_18 pop_B pop_B 0.221823097219676 0.434093932516041 0.344082970264283
2_19 pop_B pop_C 0.23325737058748 0.363656744777108 0.403085884635413
2_20 pop_B pop_B 0.0331646163046591 0.669519625179539 0.297315758515802
2_21 pop_B pop_C 0.0947524106743874 0.277843337575253 0.62740425175036
2_22 pop_B pop_B 0.0829774700459704 0.499164863761655 0.417857666192374
2_23 pop_B pop_B 0.0387946767076285 0.578225390454297 0.382979932838075
3_1 pop_C pop_B 0.166781168558411 0.419153845621746 0.414064985819844
3_6 pop_C pop_C 0.0456445556703335 0.268608945043749 0.685746499285917
3_7 pop_C pop_C 0.0869356513397537 0.405818242253649 0.507246106406597
3_8 pop_C pop_B 0.0857771069915289 0.534607491968191 0.37961540104028
3_10 pop_C pop_C 0.00876433833961604 0.467545567522931 0.523690094137453
3_11 pop_C pop_C 0.327345484847377 0.2834088224041 0.389245692748523
3_13 pop_C pop_B 0.0139701280844961 0.543385239121643 0.442644632793861
3_14 pop_C pop_A 0.855588545714101 0.0705104030043002 0.0739010512815989
3_18 pop_C pop_C 0.12264675228591 0.247336052639581 0.630017195074509
3_19 pop_C pop_C 0.106528218776992 0.383957992748584 0.509513788474424
3_21 pop_C pop_C 0.101064910869752 0.439366849255006 0.459568239875242
3_22 pop_C pop_C 0.0636424004445119 0.465902443668278 0.470455155887211
3_23 pop_C pop_C 0.125800558957492 0.340171801597816 0.534027639444692
3_26 pop_C pop_C 0.0294434725120445 0.331422893417726 0.63913363407023
3_28 pop_C pop_B 0.10505577917746 0.549917396211432 0.345026824611108
