Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.975205624777138 0.0104979507202292 0.0142964245026332
1_4 pop_A pop_A 0.91596658138356 0.0331994847799995 0.05083393383644
1_6 pop_A pop_A 0.424616642049211 0.325931462219943 0.249451895730846
1_7 pop_A pop_A 0.70547324022652 0.113667956631894 0.180858803141586
1_10 pop_A pop_A 0.917769094223254 0.0248827668164897 0.0573481389602567
1_14 pop_A pop_A 0.902704243262761 0.0422863711259931 0.055009385611246
1_15 pop_A pop_A 0.971441216060609 0.0104468603906622 0.0181119235487287
1_16 pop_A pop_C 0.117237725262718 0.25903267179169 0.623729602945592
1_17 pop_A pop_A 0.661439270429762 0.102464760733952 0.236095968836286
1_18 pop_A pop_A 0.992063734502419 0.000898607264095582 0.00703765823348518
1_19 pop_A pop_A 0.791776347252837 0.101880318879171 0.106343333867992
1_20 pop_A pop_A 0.973867073761144 0.0121321906996356 0.0140007355392208
1_22 pop_A pop_A 0.741514753396742 0.0630371611304166 0.195448085472841
1_25 pop_A pop_A 0.952498312341061 0.0165955558860195 0.0309061317729196
1_26 pop_A pop_A 0.984206356650825 0.00383066061597951 0.0119629827331958
2_1 pop_B pop_B 0.0300657139994262 0.519269716648738 0.450664569351836
2_2 pop_B pop_C 0.0494312073812715 0.373632276115392 0.576936516503337
2_3 pop_B pop_C 0.0075786339201696 0.367114381457402 0.625306984622428
2_4 pop_B pop_B 0.0290107830685707 0.668886633866273 0.302102583065156
2_8 pop_B pop_B 0.0967833936755852 0.602030717938683 0.301185888385731
2_12 pop_B pop_C 0.0483166670709974 0.419752602227893 0.53193073070111
2_13 pop_B pop_C 0.0847746008039157 0.16648240099206 0.748742998204024
2_14 pop_B pop_B 0.00170391373022953 0.63403454992382 0.36426153634595
2_16 pop_B pop_C 0.248315870559749 0.346587090864658 0.405097038575592
2_17 pop_B pop_B 0.119434487238799 0.465700025537623 0.414865487223578
2_20 pop_B pop_B 0.0871686723791549 0.582690694317507 0.330140633303338
2_21 pop_B pop_C 0.0101257639978664 0.257372715598692 0.732501520403442
2_23 pop_B pop_C 0.0349399408042397 0.363761714753377 0.601298344442383
2_27 pop_B pop_C 0.262484603758821 0.220015167335655 0.517500228905524
2_30 pop_B pop_B 0.0605877503770264 0.583400107138487 0.356012142484486
3_1 pop_C pop_B 0.0349582938138921 0.601826017447751 0.363215688738357
3_2 pop_C pop_C 0.100524046507316 0.366068033321829 0.533407920170855
3_3 pop_C pop_C 0.013554857329032 0.140261433703144 0.846183708967824
3_5 pop_C pop_C 0.092659215397403 0.257127850284196 0.650212934318401
3_7 pop_C pop_C 0.0216310366240982 0.429496148077956 0.548872815297945
3_9 pop_C pop_B 0.0139434325396522 0.661201716738631 0.324854850721716
3_11 pop_C pop_C 0.0699342494419079 0.417462629060813 0.512603121497279
3_12 pop_C pop_C 0.389209975497807 0.12957041433625 0.481219610165943
3_13 pop_C pop_B 0.00785216855247266 0.529790672309461 0.462357159138066
3_15 pop_C pop_C 0.0110089873693996 0.10293908150861 0.886051931121991
3_16 pop_C pop_C 0.00875386173204196 0.46082963992428 0.530416498343677
3_22 pop_C pop_C 0.0229602681047089 0.421487849011277 0.555551882884014
3_23 pop_C pop_C 0.0415485750435898 0.292955364045906 0.665496060910504
3_29 pop_C pop_C 0.0659094258344586 0.324913173665238 0.609177400500304
3_30 pop_C pop_B 0.00521912201225023 0.557957381397325 0.436823496590425
