Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.484054499599933 0.335654249748384 0.180291250651683
1_6 pop_A pop_A 0.374523974484022 0.36407603846679 0.261399987049188
1_7 pop_A pop_A 0.769784585337168 0.091259915373043 0.138955499289789
1_9 pop_A pop_A 0.847873685993313 0.0374881199041391 0.114638194102548
1_12 pop_A pop_A 0.836163716780753 0.0991482329824195 0.0646880502368282
1_14 pop_A pop_A 0.872477946170005 0.0798881846706721 0.0476338691593233
1_15 pop_A pop_A 0.957527776266564 0.026633571360348 0.0158386523730882
1_16 pop_A pop_C 0.156142272322549 0.315325406169703 0.528532321507748
1_17 pop_A pop_A 0.646257501047524 0.114314077002468 0.239428421950008
1_19 pop_A pop_A 0.733629087529102 0.168031229417081 0.0983396830538178
1_20 pop_A pop_A 0.955917717435803 0.0316509289029513 0.0124313536612461
1_21 pop_A pop_A 0.551364235475395 0.0756137663899367 0.373021998134668
1_23 pop_A pop_A 0.925844257045977 0.0207771338408705 0.0533786091131531
1_25 pop_A pop_A 0.952296533076597 0.0244304255236584 0.023273041399745
1_27 pop_A pop_A 0.75790816792666 0.165763881900166 0.0763279501731741
2_1 pop_B pop_C 0.035561859501558 0.478800297522504 0.485637842975938
2_3 pop_B pop_C 0.0122884213999258 0.482259844459174 0.5054517341409
2_6 pop_B pop_C 0.0151497741154998 0.471024983172495 0.513825242712005
2_7 pop_B pop_B 0.0438036402827161 0.494260406674067 0.461935953043216
2_8 pop_B pop_B 0.0998093036678147 0.479186701503626 0.421003994828559
2_11 pop_B pop_B 0.225586962821828 0.425550799649368 0.348862237528804
2_13 pop_B pop_C 0.124293393154032 0.319982790374125 0.555723816471844
2_14 pop_B pop_B 0.00227497772007048 0.538721709718552 0.459003312561378
2_16 pop_B pop_C 0.286347550121458 0.321964175034077 0.391688274844465
2_20 pop_B pop_B 0.0734102123272082 0.504032224550861 0.422557563121931
2_22 pop_B pop_B 0.0559681801553584 0.472943582156321 0.47108823768832
2_24 pop_B pop_B 0.0128118027736265 0.566717263959988 0.420470933266385
2_26 pop_B pop_B 0.027648080828152 0.570114804385228 0.40223711478662
2_27 pop_B pop_C 0.243448753170534 0.288529952715688 0.468021294113777
2_28 pop_B pop_C 0.0280657545139388 0.481807689172951 0.49012655631311
3_5 pop_C pop_C 0.125022897614435 0.355416540758072 0.519560561627493
3_7 pop_C pop_C 0.0289449259985719 0.458659992048713 0.512395081952715
3_10 pop_C pop_B 0.00242402681828932 0.515348959633109 0.482227013548601
3_13 pop_C pop_B 0.0103177155744002 0.520520836509981 0.469161447915619
3_15 pop_C pop_C 0.0608828194366666 0.368305925158836 0.570811255404497
3_16 pop_C pop_C 0.0118553558787806 0.479609509539624 0.508535134581596
3_17 pop_C pop_C 0.04359120007684 0.4024091520337 0.55399964788946
3_19 pop_C pop_C 0.037092372777846 0.449887027638565 0.513020599583589
3_21 pop_C pop_C 0.0500221034658698 0.460535519933383 0.489442376600747
3_23 pop_C pop_C 0.0651368818066887 0.414767641275073 0.520095476918238
3_24 pop_C pop_C 0.0163449619710266 0.41579952088838 0.567855517140593
3_27 pop_C pop_B 0.0120767962582459 0.495298562166334 0.49262464157542
3_28 pop_C pop_B 0.0782790124044801 0.494603692971473 0.427117294624047
3_29 pop_C pop_C 0.0843553848267567 0.408605746108319 0.507038869064924
3_30 pop_C pop_B 0.00787896350984414 0.51099018795645 0.481130848533706
