Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_4 pop_A pop_A 0.942268460161684 0.0245351347489183 0.0331964050893978
1_7 pop_A pop_A 0.755466182431662 0.141450953705467 0.103082863862871
1_9 pop_A pop_A 0.833063255124393 0.0710714365883628 0.0958653082872442
1_10 pop_A pop_A 0.925246437126179 0.0313161548661518 0.0434374080076693
1_16 pop_A pop_C 0.0566556632722069 0.332152149903072 0.611192186824721
1_19 pop_A pop_A 0.84868584807131 0.0817404230141024 0.0695737289145876
1_22 pop_A pop_A 0.686917814193012 0.151669851382428 0.161412334424559
1_23 pop_A pop_A 0.927230569506728 0.0275709368304727 0.0451984936627996
1_27 pop_A pop_A 0.899905634847131 0.0639647578880752 0.0361296072647936
2_2 pop_B pop_B 0.0159130635444661 0.587883682131459 0.396203254324074
2_4 pop_B pop_B 0.0191369227461893 0.660899487190541 0.31996359006327
2_5 pop_B pop_B 0.110412035010865 0.521938137015811 0.367649827973324
2_7 pop_B pop_B 0.0256260066881616 0.58031859138009 0.394055401931748
2_12 pop_B pop_C 0.0231580871228369 0.446080935949955 0.530760976927208
2_20 pop_B pop_B 0.0485123999293518 0.72573545934191 0.225752140728738
2_21 pop_B pop_C 0.00281599946956115 0.316196687873927 0.680987312656512
2_22 pop_B pop_B 0.0224540383144244 0.588544845988392 0.389001115697184
2_28 pop_B pop_B 0.0130858062264944 0.498831448560873 0.488082745212633
3_3 pop_C pop_C 0.00274440577605116 0.255655723990057 0.741599870233892
3_5 pop_C pop_C 0.0324710721223902 0.414041568815588 0.553487359062022
3_9 pop_C pop_C 0.0122447268873495 0.484275937813276 0.503479335299374
3_13 pop_C pop_B 0.00170421582833735 0.657863162542237 0.340432621629425
3_14 pop_C pop_C 0.173576837561632 0.229800659818784 0.596622502619584
3_16 pop_C pop_C 0.00324432043781518 0.444429530724566 0.552326148837619
3_22 pop_C pop_C 0.00869915150938632 0.475288462922294 0.51601238556832
3_23 pop_C pop_C 0.0135969639733084 0.409837828184369 0.576565207842322
3_30 pop_C pop_B 0.00148044420587261 0.577510806794923 0.421008748999205
