Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.999997347276904 2.36727270289603e-06 2.85450392985824e-07
1_4 pop_A pop_A 0.998247498899586 0.00158631884736968 0.000166182253043909
1_6 pop_A pop_B 0.366123939057383 0.552131624377802 0.0817444365648153
1_16 pop_A pop_C 0.0591288288595235 0.226447345856318 0.714423825284159
1_18 pop_A pop_A 0.999999986871487 1.14750597375457e-08 1.65345331114079e-09
1_23 pop_A pop_A 0.999995167338544 3.4625440538131e-06 1.37011740269072e-06
2_2 pop_B pop_B 0.00012889156244689 0.614154211760904 0.385716896676649
2_6 pop_B pop_C 2.22480911134614e-06 0.213900798319254 0.786096976871634
2_10 pop_B pop_B 0.0893349480829637 0.806293260964996 0.10437179095204
2_17 pop_B pop_B 0.00175156654918251 0.846161079393731 0.152087354057087
2_23 pop_B pop_B 1.99328731324715e-05 0.643476970048637 0.356503097078231
2_30 pop_B pop_B 0.000197766391355607 0.868032775333994 0.131769458274651
3_1 pop_C pop_B 0.000330954136171611 0.612272103182574 0.387396942681255
3_9 pop_C pop_B 2.11520873570178e-05 0.593165193738764 0.406813654173879
3_16 pop_C pop_C 2.14413845787992e-07 0.45215854092513 0.547841244661024
3_19 pop_C pop_C 1.95018549539898e-05 0.441759422353669 0.558221075791377
3_20 pop_C pop_B 0.00197889065460618 0.811777484821214 0.18624362452418
3_29 pop_C pop_C 4.61942983975895e-05 0.497451840513045 0.502501965188558
