Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_2 pop_A pop_A 0.998339763602849 0.000358435117530972 0.00130180127962005
1_15 pop_A pop_A 0.99984695296194 0.000119487471378423 3.35595666810057e-05
1_22 pop_A pop_A 0.998042624797061 0.000351070212951917 0.00160630498998719
1_24 pop_A pop_A 0.999308918910069 0.000183081601179716 0.000507999488750788
1_26 pop_A pop_A 0.999994679503363 2.09451442452441e-06 3.22598221236733e-06
1_29 pop_A pop_A 0.998931782683955 0.000149821899849852 0.000918395416195555
1_30 pop_A pop_A 0.912510930342532 0.0610020967974566 0.026486972860011
2_1 pop_B pop_B 0.000181206638625963 0.544172351128446 0.455646442232928
2_2 pop_B pop_B 0.000419555038788729 0.562442184203138 0.437138260758074
2_4 pop_B pop_B 5.86850637606793e-05 0.767078013870477 0.232863301065762
2_7 pop_B pop_B 6.51160797599762e-05 0.663316763640896 0.336618120279344
2_9 pop_B pop_B 0.0183873818652131 0.828078192880036 0.153534425254751
2_20 pop_B pop_B 0.00179480529094297 0.851699827485666 0.146505367223391
2_23 pop_B pop_B 8.02142834196231e-05 0.599338252505433 0.400581533211147
2_29 pop_B pop_C 0.0103772109226722 0.395655265483527 0.593967523593801
3_3 pop_C pop_C 0.000120446093450836 0.0928807107301792 0.90699884317637
3_10 pop_C pop_C 3.03666546258739e-07 0.470527383857942 0.529472312475512
3_14 pop_C pop_C 0.0717317125293021 0.126959193111148 0.801309094359549
3_16 pop_C pop_C 5.4554469220732e-06 0.373257035280576 0.626737509272502
3_19 pop_C pop_C 0.000199557604609177 0.348665882842601 0.65113455955279
3_21 pop_C pop_B 0.00197579337309611 0.51539267181911 0.482631534807794
3_24 pop_C pop_C 5.66768780791784e-05 0.0930625977276369 0.906880725394284
3_25 pop_C pop_C 7.0443955631064e-06 0.0643618718792231 0.935631083725214
