Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.999998760371865 1.15254384998005e-06 8.70842852784166e-08
1_6 pop_A pop_B 0.340702521286265 0.592869533931929 0.0664279447818064
1_8 pop_A pop_A 0.999999685963096 2.23299218991626e-07 9.07376845739806e-08
1_10 pop_A pop_A 0.999900292213974 9.33016782450937e-05 6.40610778120326e-06
1_14 pop_A pop_A 0.999347720010252 0.00061294074077693 3.93392489710631e-05
1_18 pop_A pop_A 0.99999998119673 1.85750047318181e-08 2.28264931969115e-10
1_20 pop_A pop_A 0.999994104629454 5.4905057488496e-06 4.04864796740074e-07
1_25 pop_A pop_A 0.999999078092326 8.49627517252492e-07 7.22801561855216e-08
2_3 pop_B pop_C 4.65295767200235e-07 0.32193915809737 0.678060376606863
2_5 pop_B pop_B 0.000107266706897206 0.691772223599109 0.308120509693994
2_15 pop_B pop_B 2.6115601345718e-07 0.893878128870447 0.10612160997354
2_16 pop_B pop_B 0.300018121111349 0.392383858498903 0.307598020389748
2_21 pop_B pop_C 1.97545757439113e-05 0.123469396227968 0.876510849196288
2_24 pop_B pop_B 7.77444545452408e-07 0.933243878994985 0.0667553435604696
2_25 pop_B pop_B 0.000157783829282412 0.891955372848282 0.107886843322435
3_1 pop_C pop_B 0.000405138329250448 0.553774057371326 0.445820804299424
3_5 pop_C pop_C 0.0157715838893981 0.445324858379225 0.538903557731377
3_12 pop_C pop_A 0.917765187497058 0.0577803871830182 0.0244544253199239
3_15 pop_C pop_C 8.43604923200072e-05 0.0962139997684369 0.903701639739243
3_20 pop_C pop_B 0.00207963627108972 0.744969992253274 0.252950371475637
3_22 pop_C pop_C 2.75721585366829e-06 0.33402845487987 0.665968787904276
3_26 pop_C pop_C 1.2692238690976e-06 0.148195014865678 0.851803715910453
3_30 pop_C pop_B 1.18927940193641e-05 0.615588094349272 0.384400012856709
