Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.837933177859403 0.108415382244948 0.0536514398956484
1_5 pop_A pop_A 0.999546476677961 0.000134028584148434 0.000319494737890876
1_6 pop_A pop_B 0.241069290490338 0.541256396097517 0.217674313412145
1_7 pop_A pop_A 0.990791186816174 0.000615006869957474 0.00859380631386824
1_12 pop_A pop_A 0.998324422441329 0.000832714750916946 0.000842862807754302
1_13 pop_A pop_A 0.994451551652793 0.0025839396767617 0.00296450867044493
1_17 pop_A pop_A 0.980158245189169 0.0085005603436791 0.0113411944671517
1_22 pop_A pop_A 0.998774278045054 0.000138616111669216 0.00108710584327681
1_25 pop_A pop_A 0.999989755832975 4.1177260739121e-06 6.12644095131506e-06
1_29 pop_A pop_A 0.999668812941499 3.71686321503748e-05 0.000294018426350822
2_1 pop_B pop_B 4.34232148898752e-05 0.559722722112556 0.440233854672554
2_2 pop_B pop_B 0.000159780803743957 0.649937843544111 0.349902375652145
2_4 pop_B pop_B 1.00471256216474e-05 0.802902963061692 0.197086989812687
2_5 pop_B pop_B 0.000181321559312557 0.641066562776435 0.358752115664253
2_10 pop_B pop_B 0.0412974643983063 0.808890097460764 0.14981243814093
2_16 pop_B pop_C 0.158555841313526 0.271802936412662 0.569641222273812
2_23 pop_B pop_B 2.60425901099026e-05 0.71123084076689 0.288743116643
2_24 pop_B pop_B 1.70753091112226e-06 0.948942624338566 0.051055668130523
2_25 pop_B pop_B 0.00022196141874151 0.854201454657045 0.145576583924213
2_29 pop_B pop_C 0.00275991322865167 0.305274103917043 0.691965982854305
3_3 pop_C pop_C 5.64593369920616e-05 0.0899465877222121 0.909996952940796
3_4 pop_C pop_B 0.0504390229547604 0.673136808088751 0.276424168956488
3_9 pop_C pop_B 4.39375408252707e-05 0.527133608528003 0.472822453931172
3_10 pop_C pop_B 4.73540361289398e-08 0.590690086743531 0.409309865902433
3_11 pop_C pop_C 0.00436881852646004 0.295321451850192 0.700309729623348
3_13 pop_C pop_B 1.04783268364075e-05 0.81475645695855 0.185233064714614
3_16 pop_C pop_C 8.74716652440168e-07 0.368392478581933 0.631606646701414
3_19 pop_C pop_C 4.9978690095766e-05 0.322611531266784 0.67733849004312
3_23 pop_C pop_C 0.000479486229714544 0.307049638704181 0.692470875066104
3_25 pop_C pop_C 4.66218554907909e-06 0.0883613376114568 0.911634000202994
