Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_3 pop_A pop_A 0.861632818805917 0.110445682765286 0.0279214984287967
1_7 pop_A pop_A 0.994068454743161 0.000552560355990395 0.00537898490084819
1_9 pop_A pop_A 0.999886327570187 2.57865030002534e-05 8.78859268126214e-05
1_11 pop_A pop_A 0.443281220843606 0.327495791851496 0.229222987304898
1_19 pop_A pop_A 0.981454098803827 0.014398841856335 0.00414705933983816
1_21 pop_A pop_A 0.99991648289459 4.36137281678194e-06 7.91557325934693e-05
1_27 pop_A pop_A 0.999068614204704 0.000784007787044091 0.000147378008251614
1_28 pop_A pop_A 0.992716152218219 0.00510632223713742 0.00217752554464365
2_6 pop_B pop_C 5.92877970252214e-06 0.310252404677028 0.689741666543269
2_8 pop_B pop_B 0.000822557040688211 0.822653099806528 0.176524343152784
2_10 pop_B pop_B 0.0440786913079662 0.856176219543642 0.0997450891483917
2_11 pop_B pop_B 0.0694633962885923 0.573319722401531 0.357216881309876
2_13 pop_B pop_C 0.000926151186207377 0.119877850315356 0.879195998498436
2_27 pop_B pop_B 0.111670004975258 0.561593821304732 0.32673617372001
2_28 pop_B pop_B 6.07736126181993e-05 0.535644338254931 0.464294888132451
2_30 pop_B pop_B 0.000105128202855546 0.900427519763672 0.0994673520334728
3_2 pop_C pop_C 0.000792471250119829 0.26442739764973 0.734780131100151
3_4 pop_C pop_B 0.0883385544370957 0.639598067872255 0.272063377690649
3_11 pop_C pop_C 0.00339027695694336 0.291940705002436 0.70466901804062
3_13 pop_C pop_B 1.14352102665144e-05 0.75583029398439 0.244158270805343
3_17 pop_C pop_C 9.30992706809515e-05 0.0786241172494004 0.921282783479919
3_18 pop_C pop_C 0.00200949229156658 0.10623693248821 0.891753575220223
3_27 pop_C pop_B 4.45293454789415e-06 0.510531822215909 0.489463724849543
