Ind.ID origin.pop pred.pop pop_A pop_B pop_C
1_1 pop_A pop_A 0.999975421722606 2.14440827331196e-05 3.13419466077288e-06
1_2 pop_A pop_A 0.999143992657151 0.000290728239245202 0.000565279103603614
1_4 pop_A pop_A 0.994413386088647 0.00505121340709284 0.000535400504260248
1_10 pop_A pop_A 0.999489952424116 0.000423209786581176 8.68377893026501e-05
1_11 pop_A pop_A 0.50617982183247 0.384287376387519 0.109532801780011
1_20 pop_A pop_A 0.999904466444988 8.66906853533619e-05 8.842869658595e-06
1_24 pop_A pop_A 0.999666619558814 0.000183224167157115 0.000150156274029097
1_26 pop_A pop_A 0.999996679179605 2.53147984689275e-06 7.8934054801897e-07
1_27 pop_A pop_A 0.997826267900339 0.00190263967683701 0.000271092422823803
1_28 pop_A pop_A 0.987290290050131 0.0112396057373047 0.00147010421256439
2_3 pop_B pop_C 6.36433959195802e-06 0.358600599325391 0.641393036335017
2_6 pop_B pop_C 2.58797015333388e-05 0.226492389897227 0.77348173040124
2_9 pop_B pop_B 0.0270397738632171 0.857501541070727 0.115458685066056
2_12 pop_B pop_C 0.00363480007509438 0.414434164553773 0.581931035371133
2_13 pop_B pop_C 0.00367617231251828 0.279127993133758 0.717195834553723
2_17 pop_B pop_B 0.00402820655317353 0.844561959771391 0.151409833675435
2_18 pop_B pop_B 0.00389091421992729 0.819138068028959 0.176971017751113
2_20 pop_B pop_B 0.00311270363697349 0.871498742290648 0.125388554072378
2_26 pop_B pop_B 1.78476150451356e-05 0.931785879308335 0.0681962730766202
2_30 pop_B pop_B 0.000601302239321229 0.856869063785057 0.142529633975622
3_2 pop_C pop_C 0.00321056453390976 0.490044147426581 0.506745288039509
3_5 pop_C pop_C 0.0241945569643829 0.339777550172974 0.636027892862643
3_12 pop_C pop_A 0.864943361363368 0.0562098063398006 0.0788468322968314
3_17 pop_C pop_C 0.000320609355192589 0.113771592989234 0.885907797655574
3_22 pop_C pop_B 2.59752187439899e-05 0.523661363046083 0.476312661735173
3_24 pop_C pop_C 2.07934516000201e-05 0.0686918173470983 0.931287389201302
3_26 pop_C pop_C 9.57734251000858e-06 0.079107964025928 0.920882458631562
3_27 pop_C pop_C 2.70843826973761e-05 0.430107333998265 0.569865581619038
3_28 pop_C pop_B 0.000764571989818491 0.828103559408452 0.171131868601729
3_29 pop_C pop_C 0.000320992031620177 0.481978716854391 0.517700291113988
